User ID,Heart Rate (BPM),Blood Oxygen Level (%),Step Count,Sleep Duration (hours),Activity Level,Stress Level
3596,74.98982105,98.6843299,5329.286,5.246596712,Highly Active,9
1648,74.02638472,96.66039113,111.3920816,8.401208763,Sedentary,1
2873,73.90067762,98.38531968,17266.51374,5.820598935,Sedentary,10
1567,58.41034232,94.26818134,11136.5512,5.666513175,Highly Active,1
4258,97.437579,,4916.047037,7.741574409,Actve,5
3900,88.79411072,97.7547388,18249.09106,5.153711882,Highly Active,6
3817,75.13379808,100,2105.368347,6.625785035,Active,10
1444,73.45346005,96.65438023,13440.81741,6.921685266,Highly Active,3
4641,61.77608745,,11447.79967,6.20902745,Actve,7
1362,52.85973166,100,6102.894925,4.544278036,Highly Active,9
3170,61.78574982,100,2687.72896,5.192573673,Actve,6
2211,92.15443105,100,5720.368347,6.304041631,Highly Active,7
1741,69.19952868,97.8558254,22061.60231,3.658857421,Highly Active,2
3041,91.23583587,98.86090149,618.5607069,6.62820315,Sedentary,4
1679,74.54997718,96.82281077,1570.827831,6.105071927,Seddentary,9
3467,61.97379796,99.18322453,7227.650816,ERROR,Highly Active,5
4697,63.989921,,7941.68943,,Actve,6
4323,78.69899373,96.40420546,1257.829419,4.816279378,Seddentary,1
,50.70761472,100,11489.86049,5.720933524,Seddentary,7
2572,63.49446547,99.89751877,18464.72094,5.108305692,Active,7
2358,68.19584891,94.87814947,581.1069729,5.710382011,Active,9
3139,87.3082295,98.71815581,25615.23067,6.122053659,Highly Active,3
4601,79.2441433,96.01391473,2311.32474,,Actve,
4937,77.81097922,99.37969245,2585.885949,5.606094294,Highly Active,8
1062,81.95070457,98.76710472,321.5730935,7.829905415,Actve,4
4733,90.51175096,98.41815063,4815.82048,6.890405354,Highly_Active,10
3559,75.7585202,96.72114389,21670.14993,8.578840574,Seddentary,3
2162,59.48577279,100,1228.683991,5.969911447,Sedentary,10
4769,77.81838034,96.69167823,6020.394152,5.279821062,Highly Active,9
4256,62.39410104,98.47158101,2245.795559,6.716025748,Seddentary,6
2228,43.96395444,97.57292454,131.711433,4.089258613,Highly Active,6
3819,,95.21882958,30478.09378,6.736467946,Actve,9
4285,82.75093529,97.32339306,8815.820027,7.348627748,Highly Active,4
1255,80.2029745,94.60744815,9308.42507,8.147672155,Sedentary,4
1134,82.58005627,99.16025884,7612.84767,7.109127777,Highly Active,5
4644,91.72020722,96.75226898,1086.255964,6.285670496,Seddentary,2
1874,60.46394763,97.31067364,1620.82752,9.411591446,Highly_Active,3
1821,69.17994266,99.2612124,3410.534328,6.48598537,Seddentary,6
3135,55.69360754,96.78858623,37774.65408,4.912112029,Seddentary,5
4907,81.74013465,93.63119729,7815.45521,6.44835019,Sedentary,
4035,93.43219673,98.71011873,4088.545759,4.483612463,Sedentary,
4278,66.83286818,96.63662571,4641.403531,4.64926459,Highly_Active,8
4200,85.83459293,97.3354953,17875.80167,6.862471235,Sedentary,7
1822,63.45968758,99.1077068,1530.881242,4.511187024,nan,4
4074,84.68228226,96.00388492,2708.637239,5.575044101,Highly_Active,6
1973,41.49219954,98.69459388,3243.965869,4.74711415,Seddentary,1
3981,97.83959838,98.09111433,15954.07638,6.710435056,nan,9
2777,58.64589504,97.91993551,10497.35773,5.43225243,Sedentary,9
1120,77.53414762,97.48312879,6254.606359,7.298168376,Active,5
,96.07206828,98.48209466,2645.568646,7.177006203,Highly_Active,6
2637,,99.26777559,1581.301336,4.543467078,Highly_Active,8
4109,101.3932091,94.54437055,2811.240508,7.88128468,Active,7
2364,106.5463159,99.54344086,18560.28187,6.242653237,Sedentary,3
2007,85.3347532,97.30357926,16873.18723,4.663253665,Active,6
1924,75.25215215,94.59352556,3836.724575,7.059371658,Sedentary,3
1644,72.22793303,97.58290904,2756.816278,9.141032061,Seddentary,8
3032,83.61360748,95.96126022,15114.91257,6.205371126,Highly Active,7
3761,86.19285961,100,4137.052597,4.027764568,Seddentary,2
3907,44.80391715,95.12429158,276.2796679,7.884241384,Seddentary,10
3068,70.72752157,98.3978004,2969.752068,8.863127794,Actve,4
1241,66.22932894,98.46303388,6542.878543,,Seddentary,5
3502,64.05853345,98.7676453,20251.0207,5.306434542,Actve,6
4010,64.3543256,99.30104594,3868.732796,6.553187538,Active,5
3668,55.58826788,96.98529489,1922.209299,3.59901663,Sedentary,10
3350,98.24807556,95.67136528,3397.219595,9.622526118,Active,4
2619,66.19034703,93.78235285,411.2594981,6.423805668,Highly_Active,3
4666,72.82740176,98.31122752,16037.17735,6.561898769,Active,2
1802,70.31242877,96.91216447,237.9596657,7.036077537,Highly Active,10
1963,,100,6.809501074,6.112553579,Sedentary,1
1068,81.25458844,99.24731208,6665.843138,5.726955512,Highly_Active,8
2152,70.31673871,100,1170.585885,5.087830815,Highly Active,4
1195,84.08060091,95.03548329,2457.59708,4.732666829,Highly_Active,9
3187,98.55076346,96.07047392,4726.931158,7.109741582,Highly Active,1
4515,58.49740634,98.89475621,10995.46287,8.528932315,Highly Active,5
3330,79.84225257,100,3431.566037,7.924933199,Seddentary,2
3359,79.3986607,100,22043.37073,6.066328813,Active,2
1745,57.36914155,98.86243324,4225.663569,6.211126974,Sedentary,10
4606,84.69247308,98.05978656,17679.16506,8.927426909,Seddentary,6
2688,71.06554047,99.71198635,4214.578753,5.301940258,Highly Active,9
4086,98.68944865,96.76180814,5081.851452,3.99725176,Highly Active,5
1060,89.98501996,96.41703138,22203.40056,6.877221013,Highly_Active,8
4390,74.99243685,99.14942015,7865.386877,7.778763867,Highly Active,8
2913,71.75404242,99.4101155,1132.464124,2.76797058,Highly Active,5
3099,100.9888342,97.91778377,6388.768304,7.097407518,Actve,1
4927,66.31037788,96.31534889,1786.247908,4.807491332,Actve,7
3200,78.96686666,100,2594.072834,4.372197278,Highly_Active,7
2772,74.02311965,95.3329113,12747.60226,6.066235475,Highly Active,2
2334,92.92295507,98.22309983,8023.120567,4.767755389,Actve,7
2837,94.07563639,98.78757021,2366.726884,3.844987386,Sedentary,9
3591,83.13594577,96.78286208,32.89770654,6.662374179,Highly Active,5
1566,67.08292403,100,5302.774516,6.433524211,Actve,6
4935,72.65254955,97.84180761,2015.372998,3.923029102,Actve,4
4460,56.5467418,97.09738563,201.0450845,4.389551309,Active,2
2571,78.73332785,,457.6067776,7.197482613,Active,7
1621,62.90121484,100,7829.922972,7.292747213,Sedentary,6
3025,108.5824934,97.70451203,3744.446875,2.530787112,Highly_Active,5
2200,66.78518097,94.8515306,2131.211894,4.604688542,Highly Active,4
4433,90.38684145,96.05788357,14824.3801,6.376047139,Active,10
1313,97.92725695,100,12204.23081,7.134707184,Highly Active,6
3854,87.43255328,95.96880094,4393.998649,7.116217668,Active,4
3895,67.40043236,98.7849275,2256.759576,7.404451984,Highly_Active,8
3144,66.32863595,99.19951221,4953.221733,5.419418297,Highly Active,5
,119.1617401,97.30654603,9786.502562,6.766831246,Actve,8
2236,104.6091885,96.55006939,75.61624221,5.909208903,Actve,6
3876,79.55207185,98.44329107,6637.470835,5.65929209,Highly_Active,6
1136,69.92441726,99.12114595,8668.198082,4.232671529,Sedentary,3
2029,61.9498272,94.79854246,11880.06726,6.946025094,Seddentary,9
4058,65.70319129,93.62344995,1708.913969,4.026164333,Actve,5
3156,85.65462495,100,1592.150015,4.744233779,Active,7
3594,109.6936594,99.160972,1700.981734,7.52972806,Highly_Active,8
4110,73.21801489,98.63756269,18759.49523,6.25111014,Highly Active,7
1661,92.97714804,96.48809319,1063.713652,8.07728458,Highly Active,4
3472,88.47731158,100,10126.61979,5.995271205,Sedentary,9
3677,70.61279497,100,30266.53724,5.666756754,Actve,3
3308,89.98608529,98.12307077,20468.54442,8.220472463,Seddentary,3
4497,90.45209784,97.40637927,3692.144316,5.899667882,Seddentary,10
1086,88.75213344,98.76558884,12799.7478,6.921874046,Seddentary,6
3512,68.81087138,98.52551821,7763.628043,6.256496115,Seddentary,7
3123,85.75665142,,14199.28027,6.680313078,Highly_Active,7
3518,92.83566081,94.83405393,1230.179404,6.167893166,Actve,9
3461,89.33634729,98.48396126,10135.30949,,Actve,6
3872,91.16724661,97.68476297,6182.650892,6.602142446,Seddentary,10
3942,71.95466283,99.40986702,5437.367516,6.00170825,Highly Active,1
3773,91.08819768,100,9136.873951,6.881060199,Highly Active,2
3504,94.35097554,95.49356397,2232.383113,4.178047082,Highly_Active,4
2308,68.1462685,98.92689743,542.6405991,8.019007747,Highly Active,7
4310,54.23900694,95.12685611,4881.78657,4.240226174,Active,9
2700,99.53378998,100,2518.094479,5.504381542,Actve,9
4670,68.06203815,96.02706991,2073.815654,5.82121229,Highly Active,3
3700,63.86120104,96.55276104,45621.17971,6.873961298,Actve,3
3719,78.18436982,96.83916255,1543.311924,8.930382484,Seddentary,1
4629,70.95037401,98.55797796,1880.435137,8.046884947,Actve,6
4443,46.10652072,98.59246883,2844.025908,4.291607223,Seddentary,10
1494,88.37727267,99.20319383,4810.183884,5.171218221,Highly_Active,10
2647,88.00181663,100,14233.83992,4.40075341,Sedentary,7
2519,59.52948298,97.41869266,1358.440777,4.550097819,Actve,10
2068,74.61808334,96.66862826,6699.15035,5.614848887,Active,9
2424,59.74177239,96.12366537,3217.864926,8.464605415,Actve,6
4318,62.11851251,98.29444855,11158.90525,6.131499638,Actve,3
4687,65.9714146,97.99193186,6447.005149,6.326230402,Highly Active,10
1596,,95.23281168,11096.40221,6.843328146,Sedentary,6
1449,105.1678152,99.4427344,13521.54181,5.090709976,Highly Active,8
1484,68.80120959,97.14048931,17023.29086,6.393806841,Seddentary,8
1645,87.58438307,100,38106.14613,6.870197423,Sedentary,1
3667,86.96444843,97.67684043,6752.197497,10.18868436,Sedentary,10
4089,43.05347606,,7103.811129,7.885890863,Highly_Active,9
2629,54.22483896,98.55112936,1060.472081,8.968971425,Sedentary,4
1661,105.6942248,100,777.264082,6.543442114,Actve,8
1757,67.40686924,98.84426611,4680.903263,7.2926807,Highly Active,9
,81.7961584,100,8282.063093,6.892335201,Seddentary,3
4485,80.05194678,96.44973883,1996.969402,3.817079106,Actve,1
1720,43.07905051,99.28264494,2773.758519,2.806419773,Active,4
1637,64.76929541,100,8430.795499,4.81278328,Active,6
3282,85.89992253,98.70109642,1664.791496,8.365213413,Active,8
3463,60.93305063,100,5157.808137,5.907367829,Highly Active,3
3985,69.32854719,98.21227081,5414.767419,7.667709382,Actve,3
1498,56.93865726,100,17418.39692,8.456966296,Sedentary,2
4021,62.3921886,99.39389462,3602.356058,4.575193264,Actve,2
1633,67.09891214,97.396259,1654.905094,8.713849479,Actve,6
2673,47.11255444,97.27170047,1337.226713,4.756351394,Sedentary,1
3030,92.57338516,99.18310989,2428.602184,6.190437203,Active,5
4067,54.17113154,97.23925892,2289.041473,4.880328705,Highly_Active,
1114,72.41360157,98.45436934,9709.588299,6.855578604,Sedentary,9
3979,63.82684134,98.04779501,6305.027899,6.257215503,Active,10
1673,91.15279798,96.26487201,8029.339944,7.695548913,Actve,2
2736,56.51426995,97.85690009,6965.356662,7.999517791,Highly_Active,9
2257,63.26905078,96.99719894,4594.267628,8.870282071,Highly_Active,2
4611,54.94302074,98.53960871,18444.53309,ERROR,Active,2
4082,40,98.40282555,11903.94304,ERROR,Sedentary,9
3253,82.63633997,97.48280738,1657.35203,5.827722518,Seddentary,6
4750,75.48452102,97.70019074,3857.439959,6.233043449,Active,
3294,78.28624973,,2376.762917,6.970945521,Highly Active,4
4630,87.15729371,99.52939631,9584.305234,4.638772767,Actve,6
3805,76.62151895,97.0244648,2956.03135,8.184920362,Sedentary,10
4198,68.33979607,100,7155.735065,6.299308712,Sedentary,4
1146,78.89454248,94.25316363,2419.289868,6.791488326,Seddentary,10
3165,67.40267738,99.51713338,1318.211914,4.222643197,Active,4
4982,91.68526616,97.36746849,,5.954444624,Actve,8
4453,69.56883986,100,36579.0213,7.794020872,Actve,7
1411,73.21146874,100,1734.843752,7.129246505,Active,6
2687,84.54856617,100,12496.74405,7.744329794,Actve,
4655,110.0417122,99.90766518,12085.0946,5.993990642,Highly Active,10
3410,59.66725378,96.44891192,1883.968443,6.693424858,nan,4
2532,56.72464267,99.92185325,3760.608662,6.344357104,Highly Active,10
1136,71.32495492,98.4673789,12659.97225,7.496746774,Highly_Active,3
4246,63.77655989,96.56960646,8193.945165,6.891244765,Highly Active,1
4360,85.49944599,99.84247679,3232.89383,5.925731227,Sedentary,7
4005,77.96162964,98.15223773,20850.67511,2.659788717,Actve,6
4552,58.20821672,100,2933.488277,6.755808821,Actve,2
1018,86.2419081,98.84221789,,3.982993363,Highly_Active,9
3242,102.7150365,97.56696897,1110.679058,7.533689297,Seddentary,4
3377,63.01455414,93.85556666,8458.643466,7.747922198,Actve,5
2959,79.87897806,93.90950802,206.0370292,3.073256798,Highly_Active,2
3222,42.07992481,97.19580916,13088.38505,6.949290235,Active,5
2001,69.47838502,99.45187919,2539.063409,6.912360677,Highly Active,3
1448,79.6449459,100,3232.104024,7.064148935,Active,8
2948,72.87962734,99.92171053,11330.45731,4.651558304,Actve,3
1945,76.6888089,94.13581485,11780.73344,7.215287804,Active,2
2377,63.32927051,96.65945467,3575.884691,4.611268551,Actve,3
2522,,96.29957607,5649.303234,7.535250156,Seddentary,9
1140,68.84014946,99.71839402,7958.773194,7.150769822,Highly_Active,8
3805,56.55808823,97.34719293,8166.885891,6.005069344,Seddentary,2
2920,74.41795743,100,5345.816018,ERROR,Highly_Active,3
3977,88.84357814,98.09393294,13010.03155,5.079544631,Highly_Active,5
1092,83.3171439,97.3469109,12891.37824,5.662077259,Highly_Active,7
1238,67.23401687,97.69656865,13224.14978,8.246002884,Actve,1
1204,101.5974015,95.22674285,2185.910015,8.18693137,Active,4
3607,73.87893801,96.9612131,2078.524616,4.853681835,Highly Active,10
2456,49.3147974,99.03325269,1054.31205,5.571334155,Actve,5
1244,83.91573556,97.73907477,12256.98316,5.666809428,Seddentary,10
1831,72.94008559,,438.0467106,6.593089742,Highly_Active,9
4388,73.88928489,,1017.65283,6.298853739,Highly_Active,3
3972,,95.27727587,18245.73193,8.437709383,Sedentary,6
1294,71.08463679,95.82698804,935.6267844,8.80086958,Actve,9
3687,70.64736691,99.83036727,905.0437659,9.204889342,Sedentary,3
1855,56.19713177,95.56531555,16786.68544,9.739149342,Sedentary,10
4353,67.05836334,97.05353923,2598.498709,4.13035737,Highly Active,3
3064,78.67465352,95.53743462,14925.38228,6.216554222,Seddentary,7
1070,66.18171025,98.70748465,3319.842274,5.459228496,Highly_Active,8
2292,49.95937587,99.3776269,3274.805667,5.15327496,Actve,4
2348,84.77236724,99.18404079,1016.657767,8.613151215,Sedentary,2
4865,85.38718853,97.83486809,17560.61305,7.131137302,Seddentary,7
1304,85.50009465,98.42117442,10039.19242,4.116290187,Highly_Active,6
4522,61.11686477,99.87008825,1790.113457,10.39025355,Seddentary,1
2030,,97.29060012,9108.46838,3.776878779,Seddentary,2
2337,78.59468362,97.63690465,766.3037225,5.969163496,Seddentary,7
1816,83.91889262,100,5193.581132,6.631723173,Seddentary,9
2126,84.25391266,97.80861292,2053.714637,4.802820895,Seddentary,6
1820,53.8078473,98.1532451,13307.16641,7.325194463,Active,8
1192,100.8321484,100,5009.598938,5.573563985,Active,5
2776,56.87288257,97.25223089,17786.92252,7.734509902,Seddentary,7
4645,50.53254016,99.57667422,6159.114003,7.098434725,Active,6
1528,40,99.37931985,4907.929668,2.743642234,Actve,2
3218,256.0069452,98.44620491,8287.695252,4.174557486,Highly Active,10
4608,96.73267547,98.28523511,10726.40814,7.773100008,Highly_Active,6
1250,65.51307889,94.9933165,107.6275629,7.106149273,Active,10
2788,48.48020344,100,5171.165615,4.960987917,Active,7
4458,88.11807014,97.58014462,10463.93876,5.496071555,Sedentary,4
4278,,99.24808501,3663.772709,6.368172326,Highly Active,3
3588,84.28485494,99.9806986,323.1848973,3.462320757,Seddentary,10
4700,,98.72877741,123.9667259,9.907301789,Seddentary,9
3026,68.41384408,100,11054.07975,5.029409283,Seddentary,6
3463,79.7886767,99.83326863,1545.18694,6.546183791,Actve,10
3841,79.89967649,94.32676338,1345.897165,9.006039319,Sedentary,2
2403,76.60130949,97.95766271,2393.101588,6.223847408,Highly_Active,9
2167,97.05265084,93.74252743,754.4082136,6.98302923,Highly Active,3
3072,100.7149025,97.4293565,383.3113641,5.064550505,Active,10
4893,101.8848338,96.2827808,14404.22862,5.677545763,Sedentary,4
3715,72.35898282,96.12506141,2524.61634,5.112230877,Highly_Active,5
2096,76.59120744,98.30759905,6112.484463,8.419537204,Active,1
3679,95.67421221,99.31004507,13653.68903,5.499032396,Actve,4
2847,65.22429941,94.75404618,26547.16617,5.385302072,Sedentary,8
4904,68.55366881,100,8164.275006,5.208034946,Sedentary,5
4164,75.312744,98.91206463,20993.13699,7.073715311,Active,3
1504,74.71064164,97.86801829,3855.723415,7.372224575,Highly_Active,7
2621,70.70394037,97.82539452,10909.35776,3.503322676,Sedentary,1
3383,60.97530075,94.55246187,19419.63734,6.60174081,Highly Active,3
3472,87.81391701,96.6761646,382.371544,6.952216484,Active,5
3546,69.18919688,95.87058226,2673.421398,8.607652557,Seddentary,9
2387,77.34533285,96.60353507,9436.34301,4.664353702,Actve,5
3994,74.89461871,99.22666461,2651.113777,4.818161273,Active,4
3677,85.13104158,96.39392325,120.2536381,7.462302773,Seddentary,8
4816,81.84368808,98.76533919,11516.37114,6.408347785,Active,4
2222,71.17071091,99.20085188,1259.942072,8.568118329,Highly_Active,5
1717,68.77556115,98.44387972,2708.585947,8.15195099,Actve,5
4484,73.33883312,100,16900.53041,6.918987733,Seddentary,3
1338,58.35300882,98.58245574,1639.963091,6.400569351,Active,9
1658,62.93591525,100,15760.56666,6.263854509,Active,1
1961,82.95753657,100,3843.895794,,Highly Active,7
1428,79.49053442,97.73346218,17518.52075,6.591218242,Actve,8
4854,60.50947553,100,14660.5805,8.632058529,Highly Active,9
1898,73.20252295,100,3755.923329,3.444445481,Highly Active,5
1138,51.55340665,95.94744521,17845.88283,5.870816593,Seddentary,10
4764,77.02877176,100,7011.431386,6.807184767,Actve,5
3989,69.95783458,96.69439424,4518.705777,5.595766524,Actve,1
1541,106.4257591,99.04659213,5295.453473,6.070856507,Highly Active,8
3104,83.8073065,100,457.7495064,5.838233761,Sedentary,6
2255,60.7026777,99.73448922,11536.92314,8.454949069,Seddentary,1
,60.49624876,,2421.792695,5.865304984,Highly Active,8
3482,84.56598667,96.32071425,2204.59277,5.4187123,Actve,5
1383,88.18988075,95.88405904,8796.654507,7.670780814,Highly Active,5
3607,,100,3243.230796,5.697712639,Highly_Active,6
1193,92.34538681,99.81733864,5053.178251,6.247522129,Highly_Active,5
4807,82.15716508,,3832.111138,4.839887911,Active,9
4719,96.34751295,94.49798119,4917.228081,5.891314318,Actve,7
3581,76.11864228,99.53236407,1758.756487,6.447710187,Highly Active,9
3565,75.45099581,96.69011773,15135.85732,4.60264372,Seddentary,3
3763,56.81009628,95.77243217,6594.430943,6.349839367,Highly Active,10
3798,97.6255455,95.33953084,1863.347308,7.269874919,Sedentary,9
3232,76.98586467,98.15235883,672.0240086,3.512666291,Highly Active,10
2895,73.52074604,97.51325605,5367.075553,5.521588409,Seddentary,7
3339,63.08993018,99.04515714,4419.354647,10.33100414,Highly_Active,1
4406,93.38064487,98.22996139,18868.35214,6.193157512,Actve,9
1731,89.79790305,99.34660851,1835.922229,8.208152191,Sedentary,8
3163,61.46646092,97.6955899,14936.11582,6.458610565,Highly Active,5
3872,82.6572414,96.40525303,10181.84216,6.005052641,Highly Active,1
4120,86.93976388,99.95771508,4530.588843,7.900032463,Sedentary,7
1684,56.30585361,99.1265432,14487.69016,8.29563872,Sedentary,3
1081,84.61858467,97.99109153,13857.37699,5.161506066,Actve,5
3881,81.61489032,98.03849155,8772.672653,4.853492175,Sedentary,1
3380,84.3476773,97.16023436,749.5975114,4.447531237,Active,5
3604,104.8006562,99.26880896,1222.066472,5.182657173,nan,1
3382,119.4248992,99.26465113,6268.566239,8.204372475,Actve,1
1531,93.54345038,96.00711906,1971.152335,6.546789094,Highly Active,2
2983,78.90739825,100,5607.735353,8.275995017,Seddentary,5
1220,84.57362399,97.6305457,5759.357887,4.949841925,Active,4
1634,81.51041241,97.19348618,6191.756323,4.995541025,Seddentary,3
2769,110.2762495,100,5905.212486,5.911353868,Highly_Active,9
4804,77.06105744,99.34532464,3337.885225,6.945293449,Highly_Active,1
3370,68.78607218,99.09651833,1652.2269,6.29020323,Actve,5
2874,83.23103747,,5116.565736,7.546875888,Active,1
1002,106.3158072,100,4784.658997,7.121557564,Highly Active,8
2717,60.4703267,95.83945114,2252.955367,7.231311643,Seddentary,3
1205,64.92155632,96.78636995,367.7773247,7.527324539,Highly Active,3
2855,64.09124166,100,1610.906731,ERROR,Active,3
1039,57.04383475,96.58123262,5601.721961,2.809578836,Sedentary,6
3106,60.73244514,95.83187632,5369.352998,6.48147087,Active,3
3998,89.1056239,98.80381209,1004.178775,7.764066643,Active,7
3621,78.29719137,97.14983254,6520.757938,10.28583053,Highly Active,9
1643,55.59215757,99.23262527,3845.140577,6.349802759,Highly Active,8
2530,85.28517416,97.68301706,7422.548824,3.203593409,Seddentary,2
4643,80.18181767,97.1339541,15325.11852,8.638021035,Sedentary,9
2907,89.27460093,96.05896703,2582.72564,4.673723851,Active,3
3890,65.93995534,99.00821613,2986.543097,7.190929535,Sedentary,10
4193,56.59363869,97.54771067,7906.69763,7.30685385,Sedentary,3
4550,85.19821685,98.34296499,20852.88561,6.68923114,Actve,4
3666,87.37646739,96.39955025,4660.396854,3.299620569,Sedentary,8
3143,58.43336097,98.87733553,1298.292125,5.9552807,Sedentary,9
4930,78.5714989,97.97305467,19134.12504,4.14570828,Highly Active,3
4485,65.75605776,97.83752944,4441.20682,7.180599312,Sedentary,6
4306,89.5673157,98.99041007,4322.375803,5.172304623,Actve,4
1897,84.93261664,93.85451181,5432.786958,3.313793994,Active,6
2085,93.28111844,95.89518003,2037.188076,7.567431442,Sedentary,6
2279,62.38156441,97.6273142,10749.84616,4.598960862,Seddentary,5
3608,64.65408989,98.26954792,7171.880663,ERROR,Seddentary,9
3952,69.44113029,98.70226067,21687.49738,5.394609353,Sedentary,3
3395,67.04923958,96.68307557,1596.108822,7.801858806,Active,5
1670,80.52678,98.619884,6757.162388,7.739297402,Highly_Active,5
4195,,97.19574778,5088.869356,6.856909457,Seddentary,4
2505,97.81805425,96.47437742,15760.1732,6.338848235,Highly_Active,5
3364,101.1574177,99.15062054,215.8623722,5.838842797,Seddentary,3
4575,91.64164093,99.51117894,10013.2109,4.692564831,Highly Active,6
1718,82.50125563,99.33780284,6829.679487,5.617764023,Seddentary,4
2463,73.15255576,,6547.407192,7.217585558,Seddentary,10
4480,77.83362855,98.6941034,14574.11434,9.431902514,Sedentary,5
2955,63.65562849,98.68950707,6237.740704,7.356384651,Sedentary,4
2159,,99.84364335,8809.563647,7.572516238,Active,3
4272,80.03018786,100,7263.424408,6.338275807,Active,2
1249,62.61977841,100,504.2678123,7.289400845,Seddentary,2
3361,99.32112525,95.18383132,838.0308632,3.278221299,Active,4
2892,73.73660356,97.02835392,2892.686958,5.417168417,Active,7
,59.56913653,100,7882.639734,7.555502291,Highly_Active,6
4500,71.9203659,94.81824234,187.6375517,7.58239888,Actve,9
2853,65.96225095,97.13734832,,5.684977551,Highly_Active,9
3854,62.39565957,100,1588.390108,4.53744417,Highly Active,9
2503,98.56986571,95.66372757,5739.225554,6.393505426,Highly Active,4
4385,75.14931524,96.43186766,1572.134841,5.848322201,Actve,6
4571,90.44675133,97.79962143,1354.821146,7.91092201,Actve,1
4792,81.17179238,95.31358758,2847.270204,7.554957447,Active,10
4426,82.14940056,99.69808679,17813.37301,8.823523635,Seddentary,10
3532,74.79458445,99.06251787,1901.237152,8.165683888,Highly_Active,6
2234,68.52006255,100,348.1777902,6.088843701,Actve,8
4775,94.49949925,94.80908568,14974.00341,7.022965536,Active,4
1043,84.81369788,99.04737158,4045.376238,9.551618489,Sedentary,
4612,72.28710977,97.9499252,6792.573862,5.89945954,Highly Active,9
,89.91580352,94.84865137,15187.30049,6.76239194,Highly_Active,9
1582,97.65193989,100,9864.063646,6.493431434,Actve,1
4163,80.4907158,96.01979889,11144.79788,6.52490506,Actve,2
2288,98.27117655,98.88353104,4578.743834,5.188846632,Actve,6
3942,67.84227183,97.30719145,8138.517548,8.462655534,Highly Active,1
1219,,99.15981113,23224.41536,5.12422649,Actve,
2925,69.85541152,96.92170523,15437.51419,ERROR,Active,4
3972,75.61868528,99.7493568,6634.965722,8.958066407,Highly Active,4
4513,98.33062631,100,624.6693629,6.876341923,Highly Active,6
,69.2860405,98.2506988,27280.44315,6.508458218,Seddentary,1
4471,80.76355822,94.73958329,1788.645154,5.334534788,Actve,2
3774,91.51453594,95.56010809,3132.302006,6.606422736,Active,10
1990,82.01166645,100,1058.631468,8.120157561,Highly_Active,10
3946,67.59652793,99.15578125,1275.802908,5.473651919,Actve,
2812,55.82081513,97.60965832,11119.84141,,Active,7
4647,93.28298176,100,960.9104311,8.037586639,Sedentary,1
1857,59.21264069,97.39534862,1469.651744,6.340840106,Actve,5
1803,69.32006188,99.79299395,1316.893671,7.694147603,Highly Active,5
1489,,94.19411166,3236.321754,5.131110571,Seddentary,1
4556,93.95150451,97.16583441,8304.905529,6.345477599,Actve,10
2780,89.96561355,96.31631179,7226.566857,9.825445195,Highly Active,7
2493,77.22514591,95.16384291,9029.143225,8.291109603,Highly Active,2
4645,93.1916898,96.61312102,9083.162396,7.247446621,Seddentary,1
3985,96.490433,97.66998506,21.0365183,6.603428566,Sedentary,10
3891,67.8498948,96.81431739,8076.05952,6.388677765,Sedentary,7
2705,69.10201133,98.98371217,8076.787241,6.456865407,Highly Active,9
4516,86.2379157,98.19941572,448.8713194,5.339407665,Sedentary,10
4340,100.454962,96.98729397,3899.567924,7.478103074,Actve,1
3314,64.57745376,100,573.3855345,8.066599648,Active,7
1053,47.36817277,99.50297061,1482.223788,6.121795743,Sedentary,4
3575,84.74395874,98.72582609,4709.993308,7.201099625,Active,8
4591,95.46502782,95.53757335,84.59354574,5.408524803,Active,8
1615,76.94221168,98.66334868,698.7420001,6.399892148,Highly Active,9
2082,,99.25236099,621.2157776,5.230668355,Sedentary,5
2848,,99.68426944,931.0735284,6.159556473,Active,5
4111,63.86715328,97.11631426,357.4501693,ERROR,Sedentary,7
4308,63.66347696,100,6628.63935,7.406655973,Highly Active,3
1954,76.30648419,100,1377.187472,5.58106446,Actve,8
3433,76.65016899,100,13894.16612,7.214249675,Highly Active,9
2629,,95.37906773,15127.61468,5.065489465,Active,10
3781,91.85000679,97.21790474,8221.663493,6.975686064,Highly Active,1
3763,79.01709392,95.35435943,470.1319858,9.816518215,Sedentary,8
1649,59.47772765,96.37819561,15553.73178,5.942918057,Actve,10
3347,84.2059777,95.2293913,3797.228564,4.499373864,Actve,2
1394,68.69460562,95.86453329,1398.677139,7.844999188,Actve,2
4278,76.52365452,99.29272896,10560.14219,6.929047943,Actve,3
2359,88.30973565,97.12842511,2979.960174,7.187561289,Highly_Active,1
3640,89.98663118,95.69092035,4937.568234,8.407814309,Highly_Active,3
4801,88.74847834,100,9511.860894,5.433897284,Actve,6
3561,75.7454639,98.72363104,746.2427661,5.478195549,Highly_Active,6
4249,60.37800826,95.81789798,1300.544504,7.316863176,Seddentary,4
3443,70.22080243,97.49845038,24217.68147,8.059418986,Highly Active,3
1370,75.34791173,98.3818884,8751.207255,6.855912515,Sedentary,6
1857,98.19273544,97.39649898,1839.794187,6.392852499,Actve,7
1790,67.1089099,96.94651394,5969.700972,6.984189433,Active,9
1657,78.02634404,96.78795328,1457.678364,7.600321736,Seddentary,2
4389,56.50555652,99.42784392,14041.39863,4.32800922,nan,3
